ID,board,player,winner
2530.png,[1 2 2 0 0 2 1 0 1],X,1
2531.png,[1 2 2 0 0 2 1 0 2],O,1
2532.png,[1 2 2 0 0 2 1 1 0],X,1
2533.png,[1 2 2 0 0 2 1 2 0],O,2
2534.png,[1 2 2 0 0 2 1 2 2],X,1
2535.png,[1 2 2 0 0 2 2 0 1],O,1
2536.png,[1 2 2 0 0 2 2 1 0],O,2
2537.png,[1 2 2 0 0 2 2 1 2],X,1
2538.png,[1 2 2 0 0 2 2 2 1],X,1
2539.png,[1 2 2 0 0 2 2 2 2],O,2
2540.png,[1 2 2 0 1 0 0 1 0],O,0
2541.png,[1 2 2 0 1 0 0 1 2],X,0
2542.png,[1 2 2 0 1 0 0 2 2],O,0
2543.png,[1 2 2 0 1 0 1 0 0],O,0
2544.png,[1 2 2 0 1 0 1 0 2],X,0
2545.png,[1 2 2 0 1 0 1 2 0],X,1
2546.png,[1 2 2 0 1 0 2 0 2],O,0
2547.png,[1 2 2 0 1 0 2 1 0],X,1
2548.png,[1 2 2 0 1 0 2 2 0],O,0
2549.png,[1 2 2 0 1 0 2 2 2],X,0
2550.png,[1 2 2 0 1 1 0 0 2],X,1
2551.png,[1 2 2 0 1 1 0 2 0],X,1
2552.png,[1 2 2 0 1 1 2 0 0],X,1
2553.png,[1 2 2 0 1 2 0 0 2],O,0
2554.png,[1 2 2 0 1 2 0 1 0],X,2
2555.png,[1 2 2 0 1 2 0 2 0],O,2
2556.png,[1 2 2 0 1 2 0 2 2],X,2
2557.png,[1 2 2 0 1 2 1 0 0],X,2
2558.png,[1 2 2 0 1 2 2 0 0],O,2
2559.png,[1 2 2 0 1 2 2 0 2],X,2
2560.png,[1 2 2 0 1 2 2 2 0],X,2
2561.png,[1 2 2 0 2 0 0 1 1],X,1
2562.png,[1 2 2 0 2 0 0 1 2],O,0
2563.png,[1 2 2 0 2 0 0 2 1],O,0
2564.png,[1 2 2 0 2 0 1 0 1],X,1
2565.png,[1 2 2 0 2 0 1 0 2],O,0
2566.png,[1 2 2 0 2 0 1 1 0],X,1
2567.png,[1 2 2 0 2 0 1 2 0],O,1
2568.png,[1 2 2 0 2 0 1 2 2],X,1
2569.png,[1 2 2 0 2 0 2 0 1],O,0
2570.png,[1 2 2 0 2 0 2 1 0],O,1
2571.png,[1 2 2 0 2 0 2 1 2],X,1
2572.png,[1 2 2 0 2 0 2 2 1],X,1
2573.png,[1 2 2 0 2 0 2 2 2],O,0
2574.png,[1 2 2 0 2 1 0 0 1],X,0
2575.png,[1 2 2 0 2 1 0 0 2],O,0
2576.png,[1 2 2 0 2 1 0 1 0],X,2
2577.png,[1 2 2 0 2 1 0 2 0],O,2
2578.png,[1 2 2 0 2 1 0 2 2],X,2
2579.png,[1 2 2 0 2 1 1 0 0],X,2
2580.png,[1 2 2 0 2 1 2 0 0],O,2
2581.png,[1 2 2 0 2 1 2 0 2],X,2
2582.png,[1 2 2 0 2 1 2 2 0],X,2
2583.png,[1 2 2 0 2 2 0 0 1],O,0
2584.png,[1 2 2 0 2 2 0 1 0],O,0
2585.png,[1 2 2 0 2 2 0 1 2],X,1
2586.png,[1 2 2 0 2 2 0 2 1],X,1
2587.png,[1 2 2 0 2 2 0 2 2],O,0
2588.png,[1 2 2 0 2 2 1 0 0],O,0
2589.png,[1 2 2 0 2 2 1 0 2],X,1
2590.png,[1 2 2 0 2 2 1 2 0],X,1
2591.png,[1 2 2 0 2 2 2 0 1],X,1
2592.png,[1 2 2 0 2 2 2 0 2],O,0
2593.png,[1 2 2 0 2 2 2 1 0],X,1
2594.png,[1 2 2 0 2 2 2 2 0],O,2
2595.png,[1 2 2 0 2 2 2 2 2],X,2
2596.png,[1 2 2 1 0 0 0 0 1],O,1
2597.png,[1 2 2 1 0 0 0 1 0],O,2
2598.png,[1 2 2 1 0 0 0 1 2],X,1
2599.png,[1 2 2 1 0 0 0 2 1],X,1
2600.png,[1 2 2 1 0 0 0 2 2],O,2
2601.png,[1 2 2 1 0 0 2 0 1],X,1
2602.png,[1 2 2 1 0 0 2 0 2],O,0
2603.png,[1 2 2 1 0 0 2 1 0],X,1
2604.png,[1 2 2 1 0 0 2 2 0],O,0
2605.png,[1 2 2 1 0 0 2 2 2],X,2
2606.png,[1 2 2 1 0 1 0 0 2],X,1
2607.png,[1 2 2 1 0 1 0 2 0],X,1
2608.png,[1 2 2 1 0 1 2 0 0],X,1
2609.png,[1 2 2 1 0 2 0 0 1],X,1
2610.png,[1 2 2 1 0 2 0 0 2],O,1
2611.png,[1 2 2 1 0 2 0 1 0],X,1
2612.png,[1 2 2 1 0 2 0 2 0],O,1
2613.png,[1 2 2 1 0 2 0 2 2],X,1
2614.png,[1 2 2 1 0 2 2 0 0],O,0
2615.png,[1 2 2 1 0 2 2 0 2],X,1
2616.png,[1 2 2 1 0 2 2 2 0],X,1
2617.png,[1 2 2 1 1 0 0 0 2],X,1
2618.png,[1 2 2 1 1 0 0 2 0],X,1
2619.png,[1 2 2 1 1 0 2 0 0],X,1
2620.png,[1 2 2 1 2 0 0 0 1],X,1
2621.png,[1 2 2 1 2 0 0 0 2],O,1
2622.png,[1 2 2 1 2 0 0 1 0],X,1
2623.png,[1 2 2 1 2 0 0 2 0],O,1
2624.png,[1 2 2 1 2 0 0 2 2],X,1
2625.png,[1 2 2 1 2 0 2 0 0],O,0
2626.png,[1 2 2 1 2 0 2 0 2],X,1
2627.png,[1 2 2 1 2 0 2 2 0],X,1
2628.png,[1 2 2 1 2 2 0 0 2],X,1
2629.png,[1 2 2 1 2 2 0 2 0],X,1
2630.png,[1 2 2 1 2 2 2 0 0],X,1
2631.png,[1 2 2 2 0 0 0 1 1],X,1
2632.png,[1 2 2 2 0 0 0 1 2],O,1
2633.png,[1 2 2 2 0 0 0 2 1],O,1
2634.png,[1 2 2 2 0 0 1 0 1],X,1
2635.png,[1 2 2 2 0 0 1 0 2],O,0
2636.png,[1 2 2 2 0 0 1 1 0],X,1
2637.png,[1 2 2 2 0 0 1 2 0],O,0
2638.png,[1 2 2 2 0 0 1 2 2],X,1
2639.png,[1 2 2 2 0 0 2 0 1],O,1
2640.png,[1 2 2 2 0 0 2 1 0],O,1
2641.png,[1 2 2 2 0 0 2 1 2],X,1
2642.png,[1 2 2 2 0 0 2 2 1],X,1
2643.png,[1 2 2 2 0 0 2 2 2],O,2
2644.png,[1 2 2 2 0 1 0 0 1],X,1
2645.png,[1 2 2 2 0 1 0 0 2],O,1
2646.png,[1 2 2 2 0 1 0 1 0],X,1
2647.png,[1 2 2 2 0 1 0 2 0],O,1
2648.png,[1 2 2 2 0 1 0 2 2],X,1
2649.png,[1 2 2 2 0 1 1 0 0],X,1
2650.png,[1 2 2 2 0 1 2 0 0],O,1
2651.png,[1 2 2 2 0 1 2 0 2],X,1
2652.png,[1 2 2 2 0 1 2 2 0],X,1
2653.png,[1 2 2 2 0 2 0 0 1],O,1
2654.png,[1 2 2 2 0 2 0 1 0],O,2
2655.png,[1 2 2 2 0 2 0 1 2],X,1
2656.png,[1 2 2 2 0 2 0 2 1],X,1
2657.png,[1 2 2 2 0 2 0 2 2],O,2
2658.png,[1 2 2 2 0 2 1 0 0],O,0
2659.png,[1 2 2 2 0 2 1 0 2],X,1
2660.png,[1 2 2 2 0 2 1 2 0],X,2
2661.png,[1 2 2 2 0 2 2 0 1],X,1
2662.png,[1 2 2 2 0 2 2 0 2],O,2
2663.png,[1 2 2 2 0 2 2 1 0],X,1
2664.png,[1 2 2 2 0 2 2 2 0],O,2
2665.png,[1 2 2 2 0 2 2 2 2],X,2
2666.png,[1 2 2 2 1 0 0 0 2],O,0
2667.png,[1 2 2 2 1 0 0 1 0],X,1
2668.png,[1 2 2 2 1 0 0 2 0],O,1
2669.png,[1 2 2 2 1 0 0 2 2],X,1
2670.png,[1 2 2 2 1 0 1 0 0],X,1
2671.png,[1 2 2 2 1 0 2 0 0],O,1
2672.png,[1 2 2 2 1 0 2 0 2],X,1
2673.png,[1 2 2 2 1 0 2 2 0],X,1
2674.png,[1 2 2 2 1 2 0 0 2],X,1
2675.png,[1 2 2 2 1 2 0 2 0],X,1
2676.png,[1 2 2 2 1 2 2 0 0],X,1
2677.png,[1 2 2 2 2 0 0 0 1],O,0
2678.png,[1 2 2 2 2 0 0 1 0],O,2
2679.png,[1 2 2 2 2 0 0 1 2],X,1
2680.png,[1 2 2 2 2 0 0 2 1],X,1
2681.png,[1 2 2 2 2 0 0 2 2],O,2
2682.png,[1 2 2 2 2 0 1 0 0],O,0
2683.png,[1 2 2 2 2 0 1 0 2],X,0
2684.png,[1 2 2 2 2 0 1 2 0],X,1
2685.png,[1 2 2 2 2 0 2 0 1],X,1
2686.png,[1 2 2 2 2 0 2 0 2],O,0
2687.png,[1 2 2 2 2 0 2 1 0],X,1
2688.png,[1 2 2 2 2 0 2 2 0],O,0
2689.png,[1 2 2 2 2 0 2 2 2],X,1
2690.png,[1 2 2 2 2 1 0 0 2],X,1
2691.png,[1 2 2 2 2 1 0 2 0],X,1
2692.png,[1 2 2 2 2 1 2 0 0],X,1
2693.png,[1 2 2 2 2 2 0 0 1],X,1
2694.png,[1 2 2 2 2 2 0 0 2],O,1
2695.png,[1 2 2 2 2 2 0 1 0],X,1
2696.png,[1 2 2 2 2 2 0 2 0],O,1
2697.png,[1 2 2 2 2 2 0 2 2],X,1
2698.png,[1 2 2 2 2 2 1 0 0],X,0
2699.png,[1 2 2 2 2 2 2 0 0],O,0
2700.png,[1 2 2 2 2 2 2 0 2],X,1
2701.png,[1 2 2 2 2 2 2 2 0],X,1
2702.png,[2 0 0 0 0 1 1 1 2],O,0
2703.png,[2 0 0 0 0 1 1 2 1],O,0
2704.png,[2 0 0 0 0 1 2 1 1],O,0
2705.png,[2 0 0 0 1 0 1 1 2],O,0
2706.png,[2 0 0 0 1 0 1 2 1],O,0
2707.png,[2 0 0 0 1 0 2 1 1],O,0
2708.png,[2 0 0 0 1 1 0 1 1],X,1
2709.png,[2 0 0 0 1 1 0 1 2],O,2
2710.png,[2 0 0 0 1 1 0 2 1],O,0
2711.png,[2 0 0 0 1 1 1 0 1],X,1
2712.png,[2 0 0 0 1 1 1 0 2],O,2
2713.png,[2 0 0 0 1 1 1 1 0],X,1
2714.png,[2 0 0 0 1 1 1 2 0],O,2
2715.png,[2 0 0 0 1 1 1 2 2],X,1
2716.png,[2 0 0 0 1 1 2 0 1],O,0
2717.png,[2 0 0 0 1 1 2 1 0],O,2
2718.png,[2 0 0 0 1 1 2 1 2],X,1
2719.png,[2 0 0 0 1 1 2 2 1],X,1
2720.png,[2 0 0 0 1 1 2 2 2],O,2
2721.png,[2 0 0 0 1 2 0 1 1],O,0
2722.png,[2 0 0 0 1 2 1 0 1],O,0
2723.png,[2 0 0 0 1 2 1 1 0],O,1
2724.png,[2 0 0 0 1 2 1 1 2],X,1
2725.png,[2 0 0 0 1 2 1 2 1],X,1
2726.png,[2 0 0 0 1 2 1 2 2],O,2
2727.png,[2 0 0 0 1 2 2 1 1],X,1
2728.png,[2 0 0 0 1 2 2 1 2],O,2
2729.png,[2 0 0 0 1 2 2 2 1],O,0
2730.png,[2 0 0 0 2 1 0 1 1],O,1
2731.png,[2 0 0 0 2 1 1 0 1],O,1
2732.png,[2 0 0 0 2 1 1 1 0],O,2
2733.png,[2 0 0 0 2 1 1 1 2],X,1
2734.png,[2 0 0 0 2 1 1 2 1],X,1
2735.png,[2 0 0 0 2 1 1 2 2],O,2
2736.png,[2 0 0 0 2 1 2 1 1],X,1
2737.png,[2 0 0 0 2 1 2 1 2],O,2
2738.png,[2 0 0 0 2 1 2 2 1],O,1
2739.png,[2 0 0 0 2 2 1 1 2],O,0
2740.png,[2 0 0 0 2 2 1 2 1],O,0
2741.png,[2 0 0 0 2 2 2 1 1],O,0
2742.png,[2 0 0 1 0 0 1 1 2],O,0
2743.png,[2 0 0 1 0 0 1 2 1],O,0
2744.png,[2 0 0 1 0 0 2 1 1],O,0
2745.png,[2 0 0 1 0 1 1 1 0],X,1
2746.png,[2 0 0 1 0 1 1 2 0],O,0
2747.png,[2 0 0 1 0 1 1 2 2],X,1
2748.png,[2 0 0 1 0 1 2 1 0],O,1
2749.png,[2 0 0 1 0 1 2 1 2],X,1
2750.png,[2 0 0 1 0 1 2 2 1],X,1
2751.png,[2 0 0 1 0 1 2 2 2],O,1
2752.png,[2 0 0 1 0 2 1 1 0],O,0
2753.png,[2 0 0 1 0 2 1 1 2],X,1
2754.png,[2 0 0 1 0 2 1 2 1],X,1
2755.png,[2 0 0 1 0 2 1 2 2],O,0
2756.png,[2 0 0 1 0 2 2 1 1],X,1
2757.png,[2 0 0 1 0 2 2 1 2],O,1
2758.png,[2 0 0 1 0 2 2 2 1],O,1
2759.png,[2 0 0 1 1 0 0 1 1],X,1
2760.png,[2 0 0 1 1 0 0 1 2],O,1
2761.png,[2 0 0 1 1 0 0 2 1],O,0
2762.png,[2 0 0 1 1 0 1 0 1],X,1
2763.png,[2 0 0 1 1 0 1 0 2],O,0
2764.png,[2 0 0 1 1 0 1 2 2],X,1
2765.png,[2 0 0 1 1 0 2 0 1],O,0
2766.png,[2 0 0 1 1 0 2 1 2],X,1
2767.png,[2 0 0 1 1 0 2 2 1],X,1
2768.png,[2 0 0 1 1 0 2 2 2],O,1
2769.png,[2 0 0 1 1 2 0 0 1],O,0
2770.png,[2 0 0 1 1 2 0 1 0],O,0
2771.png,[2 0 0 1 1 2 0 1 2],X,1
2772.png,[2 0 0 1 1 2 0 2 1],X,1
2773.png,[2 0 0 1 1 2 0 2 2],O,0
2774.png,[2 0 0 1 1 2 1 0 0],O,0
2775.png,[2 0 0 1 1 2 1 0 2],X,1
2776.png,[2 0 0 1 1 2 1 2 0],X,1
2777.png,[2 0 0 1 1 2 2 0 1],X,1
2778.png,[2 0 0 1 1 2 2 0 2],O,0
2779.png,[2 0 0 1 1 2 2 1 0],X,1
2780.png,[2 0 0 1 1 2 2 2 0],O,0
2781.png,[2 0 0 1 1 2 2 2 2],X,1
2782.png,[2 0 0 1 2 0 0 1 1],O,1
2783.png,[2 0 0 1 2 0 1 0 1],O,0
2784.png,[2 0 0 1 2 0 1 1 2],X,1
2785.png,[2 0 0 1 2 0 1 2 1],X,1
2786.png,[2 0 0 1 2 0 1 2 2],O,0
2787.png,[2 0 0 1 2 0 2 1 1],X,1
2788.png,[2 0 0 1 2 0 2 1 2],O,1
2789.png,[2 0 0 1 2 0 2 2 1],O,0
2790.png,[2 0 0 1 2 1 0 0 1],O,0
2791.png,[2 0 0 1 2 1 0 1 0],O,0
2792.png,[2 0 0 1 2 1 0 1 2],X,1
2793.png,[2 0 0 1 2 1 0 2 1],X,1
2794.png,[2 0 0 1 2 1 0 2 2],O,0
2795.png,[2 0 0 1 2 1 1 0 0],O,0
2796.png,[2 0 0 1 2 1 1 0 2],X,1
2797.png,[2 0 0 1 2 1 1 2 0],X,1
2798.png,[2 0 0 1 2 1 2 0 1],X,1
2799.png,[2 0 0 1 2 1 2 0 2],O,0
2800.png,[2 0 0 1 2 1 2 1 0],X,1
2801.png,[2 0 0 1 2 1 2 2 0],O,0
2802.png,[2 0 0 1 2 1 2 2 2],X,1
2803.png,[2 0 0 1 2 2 0 1 1],X,1
2804.png,[2 0 0 1 2 2 0 1 2],O,1
2805.png,[2 0 0 1 2 2 0 2 1],O,1
2806.png,[2 0 0 1 2 2 1 0 1],X,1
2807.png,[2 0 0 1 2 2 1 0 2],O,0
2808.png,[2 0 0 1 2 2 1 1 0],X,1
2809.png,[2 0 0 1 2 2 1 2 0],O,0
2810.png,[2 0 0 1 2 2 1 2 2],X,1
2811.png,[2 0 0 1 2 2 2 0 1],O,1
2812.png,[2 0 0 1 2 2 2 1 0],O,1
2813.png,[2 0 0 1 2 2 2 1 2],X,1
2814.png,[2 0 0 1 2 2 2 2 1],X,1
2815.png,[2 0 0 1 2 2 2 2 2],O,0
2816.png,[2 0 0 2 0 1 1 1 0],O,2
2817.png,[2 0 0 2 0 1 1 1 2],X,1
2818.png,[2 0 0 2 0 1 1 2 1],X,1
2819.png,[2 0 0 2 0 1 1 2 2],O,1
2820.png,[2 0 0 2 0 1 2 1 1],X,1
2821.png,[2 0 0 2 0 1 2 1 2],O,1
2822.png,[2 0 0 2 0 1 2 2 1],O,1
2823.png,[2 0 0 2 0 2 1 1 2],O,0
2824.png,[2 0 0 2 0 2 1 2 1],O,0
2825.png,[2 0 0 2 0 2 2 1 1],O,0
2826.png,[2 0 0 2 1 0 0 1 1],O,0
2827.png,[2 0 0 2 1 0 1 0 1],O,0
2828.png,[2 0 0 2 1 0 1 1 2],X,1
2829.png,[2 0 0 2 1 0 1 2 1],X,1
2830.png,[2 0 0 2 1 0 1 2 2],O,1
2831.png,[2 0 0 2 1 0 2 1 1],X,1
2832.png,[2 0 0 2 1 0 2 1 2],O,1
2833.png,[2 0 0 2 1 0 2 2 1],O,0
2834.png,[2 0 0 2 1 1 0 0 1],O,0
2835.png,[2 0 0 2 1 1 0 1 0],O,0
2836.png,[2 0 0 2 1 1 0 1 2],X,1
2837.png,[2 0 0 2 1 1 0 2 1],X,1
2838.png,[2 0 0 2 1 1 0 2 2],O,0
2839.png,[2 0 0 2 1 1 1 0 0],O,0
2840.png,[2 0 0 2 1 1 1 0 2],X,1
2841.png,[2 0 0 2 1 1 1 2 0],X,1
2842.png,[2 0 0 2 1 1 2 0 1],X,1
2843.png,[2 0 0 2 1 1 2 0 2],O,0
2844.png,[2 0 0 2 1 1 2 1 0],X,1
2845.png,[2 0 0 2 1 1 2 2 0],O,0
2846.png,[2 0 0 2 1 1 2 2 2],X,1
2847.png,[2 0 0 2 1 2 0 1 1],X,1
2848.png,[2 0 0 2 1 2 0 1 2],O,2
2849.png,[2 0 0 2 1 2 0 2 1],O,0
2850.png,[2 0 0 2 1 2 1 0 1],X,1
2851.png,[2 0 0 2 1 2 1 0 2],O,0
2852.png,[2 0 0 2 1 2 1 1 0],X,1
2853.png,[2 0 0 2 1 2 1 2 0],O,1
2854.png,[2 0 0 2 1 2 1 2 2],X,1
2855.png,[2 0 0 2 1 2 2 0 1],O,0
2856.png,[2 0 0 2 1 2 2 1 0],O,1
2857.png,[2 0 0 2 1 2 2 1 2],X,1
2858.png,[2 0 0 2 1 2 2 2 1],X,1
2859.png,[2 0 0 2 1 2 2 2 2],O,2
2860.png,[2 0 0 2 2 0 1 1 2],O,0
2861.png,[2 0 0 2 2 0 1 2 1],O,0
2862.png,[2 0 0 2 2 0 2 1 1],O,0
2863.png,[2 0 0 2 2 1 0 1 1],X,1
2864.png,[2 0 0 2 2 1 0 1 2],O,1
2865.png,[2 0 0 2 2 1 0 2 1],O,1
2866.png,[2 0 0 2 2 1 1 0 1],X,1
2867.png,[2 0 0 2 2 1 1 0 2],O,1
2868.png,[2 0 0 2 2 1 1 1 0],X,1
2869.png,[2 0 0 2 2 1 1 2 0],O,2
2870.png,[2 0 0 2 2 1 1 2 2],X,1
2871.png,[2 0 0 2 2 1 2 0 1],O,1
2872.png,[2 0 0 2 2 1 2 1 0],O,2
2873.png,[2 0 0 2 2 1 2 1 2],X,1
2874.png,[2 0 0 2 2 1 2 2 1],X,1
2875.png,[2 0 0 2 2 1 2 2 2],O,1
2876.png,[2 0 0 2 2 2 0 1 1],O,1
2877.png,[2 0 0 2 2 2 1 0 1],O,1
2878.png,[2 0 0 2 2 2 1 1 0],O,1
2879.png,[2 0 0 2 2 2 1 1 2],X,1
2880.png,[2 0 0 2 2 2 1 2 1],X,1
2881.png,[2 0 0 2 2 2 1 2 2],O,0
2882.png,[2 0 0 2 2 2 2 1 1],X,1
2883.png,[2 0 0 2 2 2 2 1 2],O,2
2884.png,[2 0 0 2 2 2 2 2 1],O,1
2885.png,[2 0 1 0 0 1 0 1 2],O,0
2886.png,[2 0 1 0 0 1 1 1 0],X,1
2887.png,[2 0 1 0 0 1 1 2 0],O,1
2888.png,[2 0 1 0 0 1 1 2 2],X,1
2889.png,[2 0 1 0 0 1 2 1 0],O,2
2890.png,[2 0 1 0 0 1 2 1 2],X,2
2891.png,[2 0 1 0 0 1 2 2 2],O,0
2892.png,[2 0 1 0 0 2 0 1 1],O,0
2893.png,[2 0 1 0 0 2 1 1 0],O,1
2894.png,[2 0 1 0 0 2 1 1 2],X,1
2895.png,[2 0 1 0 0 2 1 2 1],X,1
2896.png,[2 0 1 0 0 2 1 2 2],O,1
2897.png,[2 0 1 0 0 2 2 1 1],X,1
2898.png,[2 0 1 0 0 2 2 1 2],O,2
2899.png,[2 0 1 0 0 2 2 2 1],O,0
2900.png,[2 0 1 0 1 0 0 1 1],X,1
2901.png,[2 0 1 0 1 0 0 1 2],O,2
2902.png,[2 0 1 0 1 0 0 2 1],O,0
2903.png,[2 0 1 0 1 0 2 0 1],O,0
2904.png,[2 0 1 0 1 0 2 1 0],O,0
2905.png,[2 0 1 0 1 0 2 1 2],X,2
2906.png,[2 0 1 0 1 0 2 2 1],X,0
2907.png,[2 0 1 0 1 0 2 2 2],O,0
2908.png,[2 0 1 0 1 1 0 0 2],O,0
2909.png,[2 0 1 0 1 1 0 1 0],X,1
2910.png,[2 0 1 0 1 1 0 2 0],O,1
2911.png,[2 0 1 0 1 1 0 2 2],X,1
2912.png,[2 0 1 0 1 1 2 0 0],O,0
2913.png,[2 0 1 0 1 1 2 0 2],X,0
2914.png,[2 0 1 0 1 1 2 2 0],X,1
2915.png,[2 0 1 0 1 2 0 0 1],O,0
2916.png,[2 0 1 0 1 2 0 1 0],O,2
2917.png,[2 0 1 0 1 2 0 1 2],X,1
2918.png,[2 0 1 0 1 2 0 2 1],X,1
2919.png,[2 0 1 0 1 2 0 2 2],O,2
2920.png,[2 0 1 0 1 2 2 0 1],X,0
2921.png,[2 0 1 0 1 2 2 0 2],O,0
2922.png,[2 0 1 0 1 2 2 1 0],X,2
2923.png,[2 0 1 0 1 2 2 2 0],O,0
2924.png,[2 0 1 0 1 2 2 2 2],X,2
2925.png,[2 0 1 0 2 0 0 1 1],O,1
2926.png,[2 0 1 0 2 0 1 0 1],O,0
2927.png,[2 0 1 0 2 0 1 1 0],O,0
2928.png,[2 0 1 0 2 0 1 1 2],X,1
2929.png,[2 0 1 0 2 0 1 2 1],X,1
2930.png,[2 0 1 0 2 0 1 2 2],O,0
2931.png,[2 0 1 0 2 0 2 1 1],X,1
2932.png,[2 0 1 0 2 0 2 1 2],O,2
2933.png,[2 0 1 0 2 0 2 2 1],O,0
2934.png,[2 0 1 0 2 1 0 1 0],O,2
2935.png,[2 0 1 0 2 1 0 1 2],X,1
2936.png,[2 0 1 0 2 1 0 2 2],O,0
2937.png,[2 0 1 0 2 1 1 0 0],O,0
2938.png,[2 0 1 0 2 1 1 0 2],X,1
2939.png,[2 0 1 0 2 1 1 2 0],X,1
2940.png,[2 0 1 0 2 1 2 0 2],O,0
2941.png,[2 0 1 0 2 1 2 1 0],X,1
2942.png,[2 0 1 0 2 1 2 2 0],O,1
2943.png,[2 0 1 0 2 1 2 2 2],X,1
2944.png,[2 0 1 0 2 2 0 1 1],X,1
2945.png,[2 0 1 0 2 2 0 1 2],O,2
2946.png,[2 0 1 0 2 2 0 2 1],O,0
2947.png,[2 0 1 0 2 2 1 0 1],X,1
2948.png,[2 0 1 0 2 2 1 0 2],O,0
2949.png,[2 0 1 0 2 2 1 1 0],X,1
2950.png,[2 0 1 0 2 2 1 2 0],O,0
2951.png,[2 0 1 0 2 2 1 2 2],X,1
2952.png,[2 0 1 0 2 2 2 0 1],O,0
2953.png,[2 0 1 0 2 2 2 1 0],O,2
2954.png,[2 0 1 0 2 2 2 1 2],X,2
2955.png,[2 0 1 0 2 2 2 2 1],X,0
2956.png,[2 0 1 0 2 2 2 2 2],O,0
2957.png,[2 0 1 1 0 0 0 1 1],X,2
2958.png,[2 0 1 1 0 0 0 1 2],O,2
2959.png,[2 0 1 1 0 0 0 2 1],O,2
2960.png,[2 0 1 1 0 0 1 1 0],X,1
2961.png,[2 0 1 1 0 0 1 2 0],O,0
2962.png,[2 0 1 1 0 0 1 2 2],X,1
2963.png,[2 0 1 1 0 0 2 1 0],O,2
2964.png,[2 0 1 1 0 0 2 1 2],X,2
2965.png,[2 0 1 1 0 0 2 2 1],X,1
2966.png,[2 0 1 1 0 0 2 2 2],O,2
2967.png,[2 0 1 1 0 1 0 1 0],X,1
2968.png,[2 0 1 1 0 1 0 2 0],O,1
2969.png,[2 0 1 1 0 1 0 2 2],X,1
2970.png,[2 0 1 1 0 1 2 2 0],X,1
2971.png,[2 0 1 1 0 2 0 1 0],O,2
2972.png,[2 0 1 1 0 2 0 1 2],X,2
2973.png,[2 0 1 1 0 2 0 2 1],X,1
2974.png,[2 0 1 1 0 2 0 2 2],O,2
2975.png,[2 0 1 1 0 2 1 2 0],X,1
2976.png,[2 0 1 1 0 2 2 1 0],X,1
2977.png,[2 0 1 1 0 2 2 2 0],O,1
2978.png,[2 0 1 1 0 2 2 2 2],X,1
2979.png,[2 0 1 1 1 0 0 0 1],X,2
2980.png,[2 0 1 1 1 0 0 0 2],O,2
2981.png,[2 0 1 1 1 0 0 1 0],X,2
2982.png,[2 0 1 1 1 0 0 2 0],O,2
2983.png,[2 0 1 1 1 0 0 2 2],X,2
2984.png,[2 0 1 1 1 0 2 0 0],O,0
2985.png,[2 0 1 1 1 0 2 0 2],X,2
2986.png,[2 0 1 1 1 0 2 2 0],X,2
2987.png,[2 0 1 1 1 2 0 0 2],X,1
2988.png,[2 0 1 1 1 2 0 2 0],X,1
2989.png,[2 0 1 1 1 2 2 0 0],X,1
2990.png,[2 0 1 1 2 0 0 0 1],O,2
2991.png,[2 0 1 1 2 0 0 1 0],O,2
2992.png,[2 0 1 1 2 0 0 1 2],X,2
2993.png,[2 0 1 1 2 0 0 2 1],X,2
2994.png,[2 0 1 1 2 0 0 2 2],O,2
2995.png,[2 0 1 1 2 0 1 0 0],O,0
2996.png,[2 0 1 1 2 0 1 0 2],X,1
2997.png,[2 0 1 1 2 0 1 2 0],X,0
2998.png,[2 0 1 1 2 0 2 0 1],X,1
2999.png,[2 0 1 1 2 0 2 0 2],O,2
3000.png,[2 0 1 1 2 0 2 1 0],X,2
3001.png,[2 0 1 1 2 0 2 2 0],O,0
3002.png,[2 0 1 1 2 0 2 2 2],X,2
3003.png,[2 0 1 1 2 1 0 0 2],X,1
3004.png,[2 0 1 1 2 1 0 2 0],X,1
3005.png,[2 0 1 1 2 1 2 0 0],X,1
3006.png,[2 0 1 1 2 2 0 0 1],X,1
3007.png,[2 0 1 1 2 2 0 0 2],O,1
3008.png,[2 0 1 1 2 2 0 1 0],X,2
3009.png,[2 0 1 1 2 2 0 2 0],O,2
3010.png,[2 0 1 1 2 2 0 2 2],X,1
3011.png,[2 0 1 1 2 2 1 0 0],X,1
3012.png,[2 0 1 1 2 2 2 0 0],O,1
3013.png,[2 0 1 1 2 2 2 0 2],X,1
3014.png,[2 0 1 1 2 2 2 2 0],X,1
3015.png,[2 0 1 2 0 0 0 1 1],O,2
3016.png,[2 0 1 2 0 0 1 1 0],O,1
3017.png,[2 0 1 2 0 0 1 1 2],X,1
3018.png,[2 0 1 2 0 0 1 2 1],X,1
3019.png,[2 0 1 2 0 0 1 2 2],O,1
3020.png,[2 0 1 2 0 0 2 1 1],X,1
3021.png,[2 0 1 2 0 0 2 1 2],O,2
3022.png,[2 0 1 2 0 0 2 2 1],O,1
3023.png,[2 0 1 2 0 1 0 1 0],O,2
3024.png,[2 0 1 2 0 1 0 1 2],X,2
3025.png,[2 0 1 2 0 1 0 2 2],O,0
3026.png,[2 0 1 2 0 1 1 2 0],X,1
3027.png,[2 0 1 2 0 1 2 1 0],X,1
3028.png,[2 0 1 2 0 1 2 2 0],O,1
